CustomerID,Recency_Score,Frequency_Score,Monetary_Score,log_Recency,log_Frequency,log_Monetary,Clusters,Cluster Labels
15510.0,1,1,2,5.805134968916488,0.6931471805599453,5.5254529391317835,2,At Risk Customers
15511.0,5,5,3,2.5649493574615367,5.0689042022202315,6.804093319959892,1,Champions
15512.0,2,1,1,5.056245805348308,2.0794415416798357,4.804021044733257,2,At Risk Customers
15513.0,4,5,5,3.5263605246161616,5.733341276897746,9.599623251229634,1,Champions
15514.0,5,5,5,2.5649493574615367,5.117993812416755,8.3002106222155,1,Champions
15516.0,3,2,1,3.828641396489095,2.772588722239781,4.149936935645806,3,New Customers
15517.0,1,2,2,5.455321115357702,3.332204510175204,5.591098914544516,2,At Risk Customers
15518.0,3,5,4,4.174387269895637,5.351858133476067,7.561407708843943,1,Champions
15520.0,5,2,2,1.0986122886681096,2.9444389791664403,5.842094090453713,3,New Customers
15521.0,3,5,5,3.713572066704308,5.225746673713202,8.006767487671574,1,Champions
15522.0,4,3,2,3.5263605246161616,4.04305126783455,5.988936353919148,3,New Customers
15523.0,2,1,2,4.442651256490317,2.3978952727983707,6.023471805742962,2,At Risk Customers
15524.0,4,1,2,3.258096538021482,0.6931471805599453,6.089044875446846,3,New Customers
15525.0,5,5,3,1.0986122886681096,5.056245805348308,6.600373773909423,1,Champions
15526.0,4,1,1,3.5263605246161616,1.6094379124341003,5.006894974480533,3,New Customers
15527.0,4,5,5,2.995732273553991,5.093750200806762,7.7954531019895175,1,Champions
15528.0,1,2,1,5.541263545158426,3.295836866004329,5.4395130632148145,2,At Risk Customers
15529.0,4,5,5,3.1780538303479458,6.4967749901858625,8.284907982184745,1,Champions
15530.0,4,4,4,3.1354942159291497,4.68213122712422,7.3120930852576205,1,Champions
15531.0,5,5,4,2.1972245773362196,5.393627546352361,7.587508155013856,1,Champions
15532.0,4,5,4,3.258096538021482,5.529429087511423,7.356107447892678,1,Champions
15533.0,4,4,3,2.995732273553991,4.430816798843313,6.695267255355902,1,Champions
15535.0,2,4,3,5.159055299214529,4.290459441148391,6.222377835686553,0,Loyal Customers
15537.0,2,2,1,5.099866427824199,3.2188758248682006,4.717784330357226,2,At Risk Customers
15539.0,5,3,3,2.0794415416798357,3.7376696182833684,6.290568639224737,3,New Customers
15540.0,5,2,1,2.4849066497880004,2.772588722239781,5.367376902479531,3,New Customers
15541.0,2,2,1,4.74493212836325,3.4011973816621555,4.455857782801083,2,At Risk Customers
15543.0,1,2,1,5.666426688112432,3.367295829986474,4.858726543710496,2,At Risk Customers
15544.0,5,5,5,2.302585092994046,5.560681631015528,8.174057603899483,1,Champions
15545.0,3,4,2,4.007333185232471,4.394449154672439,5.669777469353516,0,Loyal Customers
15547.0,5,5,5,2.0794415416798357,6.54534966033442,8.499355033286358,1,Champions
15549.0,2,4,4,4.356708826689592,4.74493212836325,7.428012287090657,0,Loyal Customers
15550.0,5,4,3,1.6094379124341003,4.127134385045092,6.357200812987149,1,Champions
15551.0,3,2,2,3.6375861597263857,3.4011973816621555,6.080070485442007,3,New Customers
15552.0,1,2,1,5.384495062789089,2.8903717578961645,4.512177319138926,2,At Risk Customers
15553.0,3,3,2,4.110873864173311,4.02535169073515,6.06362240473809,3,New Customers
15554.0,1,1,1,5.631211781821365,2.70805020110221,5.38541207339897,2,At Risk Customers
15555.0,5,5,5,2.5649493574615367,6.78897174299217,8.475508324728846,1,Champions
15556.0,4,3,2,3.2188758248682006,3.4657359027997265,5.637535828837275,3,New Customers
15557.0,4,2,2,3.4011973816621555,2.995732273553991,6.152541187005974,3,New Customers
15561.0,5,2,3,2.5649493574615367,3.332204510175204,6.686597255202886,3,New Customers
15562.0,1,1,1,5.8664680569332965,0.6931471805599453,4.909340575944674,2,At Risk Customers
15563.0,4,4,4,3.1354942159291497,4.736198448394496,7.245255558414779,1,Champions
15565.0,3,1,1,3.9318256327243257,2.1972245773362196,5.159974416926292,2,At Risk Customers
15567.0,4,1,1,2.995732273553991,2.0794415416798357,5.231162091360629,3,New Customers
15568.0,5,3,3,1.3862943611198906,3.9889840465642745,6.6323837861074395,3,New Customers
15569.0,2,3,4,4.653960350157523,3.4657359027997265,7.227451873789157,0,Loyal Customers
15570.0,5,5,5,2.0794415416798357,5.768320995793772,8.33082023879011,1,Champions
15571.0,5,3,3,2.5649493574615367,4.060443010546419,6.47916994643317,3,New Customers
15572.0,5,5,5,1.791759469228055,5.3612921657094255,7.837720093003111,1,Champions
15573.0,4,4,3,3.4965075614664802,4.584967478670572,6.383827529337818,1,Champions
15574.0,2,5,3,5.187385805840755,5.030437921392435,6.517139373724178,0,Loyal Customers
15576.0,3,3,3,3.6635616461296463,3.784189633918261,6.826946444575113,0,Loyal Customers
15577.0,2,3,2,5.0238805208462765,3.6888794541139363,5.5602199860123305,0,Loyal Customers
15578.0,2,1,1,5.093750200806762,2.639057329615259,4.852811208902689,2,At Risk Customers
15579.0,3,3,2,4.248495242049359,3.8918202981106265,5.794841205603168,3,New Customers
15581.0,2,5,5,4.804021044733257,4.997212273764115,8.20978992835222,1,Champions
15582.0,4,3,3,3.258096538021482,3.8066624897703196,6.527826330017913,3,New Customers
15584.0,4,5,3,3.2188758248682006,4.812184355372417,6.581831214273488,1,Champions
15585.0,2,3,2,5.181783550292085,3.4657359027997265,6.123150487933357,0,Loyal Customers
15587.0,3,1,3,3.9318256327243257,2.302585092994046,6.818574277330894,3,New Customers
15589.0,1,2,2,5.54907608489522,3.4011973816621555,6.172806457538428,2,At Risk Customers
15592.0,3,2,2,3.8712010109078907,3.2188758248682006,5.965069235748451,3,New Customers
15593.0,3,1,1,4.276666119016055,1.791759469228055,5.302309387817574,2,At Risk Customers
15594.0,4,4,4,2.833213344056216,4.6443908991413725,7.48030421490088,1,Champions
15596.0,2,4,4,4.624972813284271,4.356708826689592,7.249634301131203,0,Loyal Customers
15597.0,3,2,2,3.58351893845611,3.1354942159291497,5.785577492291319,3,New Customers
15598.0,3,1,1,3.9889840465642745,2.70805020110221,5.487614537078416,2,At Risk Customers
15599.0,4,3,3,3.332204510175204,3.970291913552122,6.636917213055248,3,New Customers
15601.0,5,5,5,2.4849066497880004,6.018593214496234,8.821372434155471,1,Champions
15602.0,5,3,4,2.1972245773362196,3.8712010109078907,7.16924993468027,1,Champions
15603.0,2,1,1,4.382026634673881,1.0986122886681096,3.9015685475242874,2,At Risk Customers
15604.0,3,2,1,3.970291913552122,2.8903717578961645,5.381692975469088,3,New Customers
15605.0,3,4,4,3.6109179126442243,4.219507705176107,7.089434963153261,1,Champions
15606.0,3,4,5,4.127134385045092,4.356708826689592,7.9797360766493295,1,Champions
15607.0,1,1,1,5.823045895483019,2.639057329615259,4.6611723761033765,2,At Risk Customers
15608.0,4,4,4,3.367295829986474,4.110873864173311,6.998217362097996,1,Champions
15609.0,1,2,2,5.220355825078325,2.833213344056216,5.702047637362485,2,At Risk Customers
15610.0,3,1,1,3.970291913552122,1.9459101490553132,4.731450351898421,2,At Risk Customers
15611.0,5,3,4,2.3978952727983707,3.784189633918261,7.373028989779162,1,Champions
15612.0,3,1,1,3.6109179126442243,1.9459101490553132,5.278879672655561,2,At Risk Customers
15615.0,5,5,5,2.3978952727983707,6.049733455231958,9.249632236444302,1,Champions
15618.0,4,3,3,3.5263605246161616,3.828641396489095,6.656534989127213,3,New Customers
15619.0,5,1,2,2.4849066497880004,1.3862943611198906,5.821269170111868,3,New Customers
15620.0,3,4,4,4.060443010546419,4.61512051684126,7.348703354335633,1,Champions
15621.0,5,2,4,1.6094379124341003,2.833213344056216,7.165516658717914,3,New Customers
15622.0,3,5,5,3.784189633918261,5.225746673713202,8.2189380876069,1,Champions
15623.0,2,2,2,4.955827057601261,2.995732273553991,5.7105263501895465,2,At Risk Customers
15624.0,2,3,3,4.770684624465665,3.5553480614894135,6.3786468723710446,0,Loyal Customers
15625.0,2,4,4,4.653960350157523,4.174387269895637,7.336455026785429,0,Loyal Customers
15626.0,2,3,3,4.330733340286331,3.912023005428146,6.517375808292013,0,Loyal Customers
15628.0,5,5,5,1.791759469228055,5.049856007249537,7.962499271193586,1,Champions
15630.0,3,4,4,3.828641396489095,4.110873864173311,7.079479212140812,1,Champions
15632.0,4,5,5,2.833213344056216,5.123963979403259,8.097520633770152,1,Champions
15634.0,4,2,1,2.8903717578961645,2.772588722239781,5.499419786985366,3,New Customers
15636.0,2,2,3,4.51085950651685,3.258096538021482,6.587219381659278,0,Loyal Customers
15637.0,3,2,1,3.9889840465642745,2.772588722239781,5.413251904640136,3,New Customers
15639.0,2,2,2,4.90527477843843,3.258096538021482,6.055190237988527,2,At Risk Customers
15640.0,5,5,5,1.6094379124341003,6.1675164908883415,9.426830639200185,1,Champions
15641.0,2,4,4,4.663439094112067,4.787491742782046,7.543379273298417,0,Loyal Customers
15643.0,1,3,3,5.262690188904886,3.5263605246161616,6.499787040655854,0,Loyal Customers
15644.0,2,5,3,5.117993812416755,5.4510384535657,6.6902706855196055,0,Loyal Customers
15645.0,4,3,3,2.995732273553991,3.970291913552122,6.418381249016855,3,New Customers
15646.0,2,3,2,5.0689042022202315,3.58351893845611,6.106220784406171,0,Loyal Customers
15648.0,1,2,3,5.3230099791384085,3.2188758248682006,6.4622491213367885,0,Loyal Customers
15649.0,1,1,3,5.820082930352362,1.0986122886681096,6.705639094860003,2,At Risk Customers
15651.0,3,3,3,3.6375861597263857,3.4965075614664802,6.472809865551464,0,Loyal Customers
15652.0,2,2,2,4.5217885770490405,3.091042453358316,5.825232851462975,2,At Risk Customers
15653.0,2,1,3,4.543294782270004,1.9459101490553132,6.7781476070590925,2,At Risk Customers
15654.0,5,2,3,2.302585092994046,3.091042453358316,6.828203284222655,3,New Customers
15655.0,1,3,3,5.497168225293202,3.5553480614894135,6.330914488818843,0,Loyal Customers
15656.0,3,3,3,3.828641396489095,3.8712010109078907,6.619406317542652,0,Loyal Customers
15657.0,4,1,1,3.1780538303479458,0.6931471805599453,3.4339872044851463,3,New Customers
15658.0,1,3,4,5.25227342804663,3.8918202981106265,6.932545447789356,0,Loyal Customers
15659.0,3,1,2,3.8066624897703196,2.4849066497880004,5.7283124723994785,3,New Customers
15660.0,4,4,4,3.258096538021482,4.51085950651685,7.378920733047961,1,Champions
15661.0,1,1,2,5.762051382780177,1.791759469228055,5.739149618493492,2,At Risk Customers
15663.0,2,1,1,4.672828834461906,2.302585092994046,4.935480620495495,2,At Risk Customers
15664.0,3,2,2,3.9512437185814275,2.8903717578961645,5.959535187313809,3,New Customers
15665.0,2,4,5,5.1298987149230735,4.7535901911063645,7.706707376439049,0,Loyal Customers
15667.0,3,1,2,3.713572066704308,2.639057329615259,5.711486059041233,3,New Customers
15668.0,1,1,1,5.389071729816501,0.6931471805599453,4.34795265434013,2,At Risk Customers
15669.0,3,3,3,3.713572066704308,3.5263605246161616,6.529915065486092,0,Loyal Customers
15670.0,1,1,1,5.697093486505405,2.5649493574615367,5.159342614257448,2,At Risk Customers
15671.0,4,4,5,2.995732273553991,4.3694478524670215,7.885378147031288,1,Champions
15673.0,2,5,5,4.48863636973214,4.9344739331306915,7.911041721056532,1,Champions
15674.0,2,4,5,4.304065093204169,4.74493212836325,7.802863231588385,0,Loyal Customers
15675.0,2,2,2,4.406719247264253,3.091042453358316,5.782870880975165,2,At Risk Customers
15676.0,4,5,5,2.995732273553991,5.313205979041787,8.142284446073054,1,Champions
15677.0,3,3,3,3.912023005428146,3.5263605246161616,6.489554414321968,0,Loyal Customers
15678.0,3,1,2,3.9889840465642745,2.5649493574615367,5.868449096211435,3,New Customers
15679.0,4,4,3,3.2188758248682006,4.709530201312334,6.6622127327244485,1,Champions
15680.0,5,4,4,2.302585092994046,4.3694478524670215,7.1964468417270915,1,Champions
15681.0,4,3,4,3.258096538021482,3.9889840465642745,7.263441734527154,1,Champions
15683.0,2,1,1,4.770684624465665,2.3978952727983707,5.271716684750857,2,At Risk Customers
15687.0,5,5,5,2.302585092994046,5.117993812416755,8.004398964555403,1,Champions
15689.0,2,1,2,4.795790545596741,2.302585092994046,5.541655625147766,2,At Risk Customers
15690.0,5,2,1,1.6094379124341003,2.995732273553991,5.48380058667957,3,New Customers
15691.0,1,1,1,5.53338948872752,1.0986122886681096,4.925803358579558,2,At Risk Customers
15692.0,4,1,1,3.367295829986474,2.5649493574615367,5.25770368366274,3,New Customers
15694.0,5,4,5,0.6931471805599453,4.3694478524670215,8.776537515836264,1,Champions
15695.0,1,2,2,5.5909869805108565,3.1354942159291497,6.018544551511725,2,At Risk Customers
15696.0,4,5,5,3.5263605246161616,5.1298987149230735,7.905482208709709,1,Champions
15699.0,4,2,2,2.9444389791664403,2.9444389791664403,5.738666876509702,3,New Customers
15700.0,2,4,3,5.153291594497779,4.465908118654584,6.54776054491873,0,Loyal Customers
15701.0,5,5,4,1.0986122886681096,5.442417710521793,7.333023014386481,1,Champions
15703.0,1,1,1,5.583496308781699,1.791759469228055,5.358941988364472,2,At Risk Customers
15704.0,2,4,5,4.948759890378168,4.770684624465665,7.738322531443156,0,Loyal Customers
15705.0,1,1,1,5.308267697401205,1.9459101490553132,4.970507503005476,2,At Risk Customers
15706.0,3,3,4,4.174387269895637,4.02535169073515,6.967494803332995,0,Loyal Customers
15707.0,3,5,3,3.58351893845611,5.327876168789581,6.822175603890787,1,Champions
15708.0,3,5,5,3.7376696182833684,5.6131281063880705,8.082170531065747,1,Champions
15709.0,1,1,1,5.652489180268651,1.9459101490553132,4.899703733388974,2,At Risk Customers
15712.0,5,3,4,2.302585092994046,3.9889840465642745,6.978549194282216,1,Champions
15713.0,2,2,2,4.969813299576001,2.995732273553991,5.879694646264972,2,At Risk Customers
15714.0,5,3,2,2.5649493574615367,3.5553480614894135,5.802209005711098,3,New Customers
15716.0,2,4,4,4.990432586778736,4.770684624465665,7.004981803243121,0,Loyal Customers
15717.0,1,1,1,5.459585514144159,2.0794415416798357,5.01926462079431,2,At Risk Customers
15719.0,4,5,5,3.5263605246161616,6.837332814685591,8.523387964129368,1,Champions
15720.0,4,5,3,3.2188758248682006,4.859812404361672,6.3964795539357615,1,Champions
15721.0,5,4,2,2.5649493574615367,4.442651256490317,6.157826084323207,3,New Customers
15722.0,3,4,5,3.6109179126442243,4.219507705176107,7.701747294844882,1,Champions
15723.0,1,3,1,5.902633333401366,3.6635616461296463,5.255931650051599,2,At Risk Customers
15724.0,1,1,1,5.308267697401205,2.4849066497880004,5.390212631252292,2,At Risk Customers
15725.0,4,3,2,2.772588722239781,3.4965075614664802,6.031286041294654,3,New Customers
15727.0,4,5,5,2.8903717578961645,5.71042701737487,8.548703486314981,1,Champions
15729.0,1,1,1,5.365976015021851,1.791759469228055,4.454347296253507,2,At Risk Customers
15730.0,3,4,4,4.204692619390966,4.2626798770413155,7.022761128491225,1,Champions
15732.0,1,1,2,5.3612921657094255,2.70805020110221,5.68738205328842,2,At Risk Customers
15733.0,1,1,1,5.648974238161206,2.3978952727983707,5.095588999976419,2,At Risk Customers
15734.0,2,2,4,4.7535901911063645,3.295836866004329,7.200760657465263,0,Loyal Customers
15737.0,4,4,4,2.772588722239781,4.276666119016055,7.080968816745364,1,Champions
15738.0,4,5,5,2.995732273553991,5.159055299214529,8.479163129156776,1,Champions
15739.0,3,1,2,4.204692619390966,2.1972245773362196,6.109514213881797,3,New Customers
15740.0,3,1,1,3.912023005428146,2.302585092994046,5.049086480470509,2,At Risk Customers
15743.0,4,4,3,2.833213344056216,4.465908118654584,6.655388868991024,1,Champions
15744.0,2,1,1,4.3694478524670215,1.3862943611198906,3.5779478934066544,2,At Risk Customers
15745.0,4,4,4,2.995732273553991,4.143134726391533,6.999048309928502,1,Champions
15746.0,2,2,1,4.90527477843843,3.367295829986474,5.287660786359508,2,At Risk Customers
15747.0,5,4,4,2.639057329615259,4.51085950651685,6.85397468329749,1,Champions
15748.0,3,2,1,3.713572066704308,3.044522437723423,4.979213424087916,3,New Customers
15749.0,1,1,5,5.4638318050256105,2.3978952727983707,10.70403741211812,0,Loyal Customers
15750.0,5,5,5,1.3862943611198906,5.676753802268282,7.809561616655318,1,Champions
15752.0,3,5,5,3.713572066704308,6.0063531596017325,7.873826161018318,1,Champions
15753.0,1,1,1,5.723585101952381,0.6931471805599453,4.384523514872469,2,At Risk Customers
15754.0,3,2,2,3.9512437185814275,3.367295829986474,6.130291269692714,3,New Customers
15755.0,5,5,5,2.3978952727983707,4.955827057601261,7.768639003584553,1,Champions
15756.0,3,5,3,4.127134385045092,5.2574953720277815,6.271007335271311,1,Champions
15757.0,3,3,3,4.204692619390966,3.828641396489095,6.572869782822179,0,Loyal Customers
15758.0,4,1,1,3.258096538021482,2.302585092994046,5.32908902521479,3,New Customers
15759.0,1,1,2,5.389071729816501,2.0794415416798357,5.537491734934774,2,At Risk Customers
15762.0,3,3,3,4.189654742026425,3.6375861597263857,6.371184405464288,0,Loyal Customers
15763.0,4,4,4,3.4965075614664802,4.127134385045092,6.992022895300703,1,Champions
15764.0,2,5,5,4.48863636973214,5.198497031265826,8.095894389365505,1,Champions
15766.0,3,1,2,4.174387269895637,2.4849066497880004,5.755932068980957,3,New Customers
15768.0,2,2,3,4.762173934797756,3.332204510175204,6.434273608356567,0,Loyal Customers
15769.0,5,5,5,2.0794415416798357,4.875197323201151,10.937627451213288,1,Champions
15773.0,5,1,3,1.9459101490553132,2.3978952727983707,6.4562671745616536,3,New Customers
15774.0,3,2,2,4.248495242049359,3.258096538021482,5.605066501717044,3,New Customers
15775.0,1,1,1,5.5053315359323625,2.0794415416798357,4.662495252607361,2,At Risk Customers
15776.0,2,2,1,4.897839799950911,2.9444389791664403,5.491496433342773,2,At Risk Customers
15777.0,1,2,4,5.488937726156687,3.091042453358316,6.954743821204941,0,Loyal Customers
15780.0,1,2,2,5.220355825078325,3.4011973816621555,6.166005916582974,2,At Risk Customers
15781.0,4,2,2,3.258096538021482,3.044522437723423,5.847767371850795,3,New Customers
15782.0,5,3,5,2.3978952727983707,3.784189633918261,7.869302319258532,1,Champions
15783.0,5,1,1,2.4849066497880004,2.70805020110221,5.510602174527371,3,New Customers
15785.0,4,4,5,3.5263605246161616,4.430816798843313,7.753610670940375,1,Champions
15786.0,3,5,5,3.8501476017100584,5.58724865840025,8.501063809486354,1,Champions
15787.0,4,5,4,3.295836866004329,5.303304908059076,6.839754772081388,1,Champions
15789.0,1,2,2,5.883322388488279,3.258096538021482,5.864483085347192,2,At Risk Customers
15790.0,5,3,1,2.3978952727983707,3.5553480614894135,5.392490536565286,3,New Customers
15791.0,3,4,4,3.8066624897703196,4.330733340286331,7.386278760989393,1,Champions
15793.0,4,1,4,2.772588722239781,2.5649493574615367,6.873795104898541,3,New Customers
15795.0,2,3,3,5.017279836814924,3.7612001156935624,6.415113325649775,0,Loyal Customers
15796.0,5,5,5,0.6931471805599453,4.890349128221754,7.904559992078387,1,Champions
15797.0,2,1,5,4.736198448394496,2.1972245773362196,7.70002355040989,0,Loyal Customers
15799.0,2,4,3,4.343805421853684,4.59511985013459,6.785745824587275,0,Loyal Customers
15800.0,2,4,3,4.68213122712422,4.770684624465665,6.548061497220062,0,Loyal Customers
15801.0,3,4,4,3.8501476017100584,4.174387269895637,6.97068312868461,1,Champions
15802.0,2,1,2,4.969813299576001,0.6931471805599453,6.11461095192969,2,At Risk Customers
15803.0,3,1,2,3.9512437185814275,2.1972245773362196,6.032654473932845,3,New Customers
15804.0,5,5,5,0.6931471805599453,5.575949103146316,8.344597781932357,1,Champions
15805.0,4,5,5,3.1780538303479458,5.703782474656201,8.61053416087066,1,Champions
15806.0,3,3,3,3.8501476017100584,3.4657359027997265,6.666422298467717,0,Loyal Customers
15807.0,3,3,3,3.9318256327243257,3.8918202981106265,6.807824440357088,0,Loyal Customers
15808.0,1,5,5,5.726847747587197,5.278114659230518,8.20310417107402,0,Loyal Customers
15809.0,3,3,3,3.6109179126442243,3.58351893845611,6.247597901247849,0,Loyal Customers
15810.0,2,4,4,4.382026634673881,4.499809670330265,7.239200616174941,0,Loyal Customers
15811.0,4,5,5,3.1354942159291497,4.897839799950911,7.705091289043697,1,Champions
15812.0,2,3,4,4.68213122712422,3.7376696182833684,7.496730126604398,0,Loyal Customers
15813.0,1,3,4,5.342334251964811,3.713572066704308,7.173889351861321,0,Loyal Customers
15814.0,4,4,4,2.8903717578961645,4.290459441148391,7.573700826991937,1,Champions
15815.0,3,3,5,4.174387269895637,3.912023005428146,7.65045423837133,0,Loyal Customers
15819.0,3,5,4,3.912023005428146,4.820281565605037,7.552998152884997,1,Champions
15820.0,1,2,1,5.771441123130016,2.8903717578961645,5.337441921232086,2,At Risk Customers
15821.0,3,4,3,3.8066624897703196,4.143134726391533,6.349069058864647,0,Loyal Customers
15822.0,5,3,3,1.3862943611198906,3.5263605246161616,6.787247283994098,3,New Customers
15823.0,1,1,1,5.921578419643816,0.6931471805599453,2.772588722239781,2,At Risk Customers
15825.0,2,2,3,5.153291594497779,3.044522437723423,6.2802834730968256,0,Loyal Customers
15826.0,3,4,4,4.04305126783455,4.23410650459726,7.411743581448863,1,Champions
15827.0,2,4,4,4.304065093204169,4.7535901911063645,7.515938076938256,0,Loyal Customers
15829.0,2,3,3,4.605170185988092,3.9512437185814275,6.456989411643809,0,Loyal Customers
15830.0,3,3,3,3.6635616461296463,3.6888794541139363,6.3578422665081,0,Loyal Customers
15831.0,3,4,3,4.07753744390572,4.204692619390966,6.67914682223686,0,Loyal Customers
15832.0,1,3,3,5.541263545158426,4.007333185232471,6.7307674724187825,0,Loyal Customers
15834.0,3,5,5,4.2626798770413155,5.598421958998375,7.708028915009937,1,Champions
15835.0,3,3,4,3.8066624897703196,3.9318256327243257,6.861805576878038,0,Loyal Customers
15836.0,3,1,1,3.9318256327243257,2.3978952727983707,4.929931256681293,2,At Risk Customers
15837.0,3,2,2,4.189654742026425,3.2188758248682006,5.97375871998905,3,New Customers
15838.0,5,5,5,2.4849066497880004,5.123963979403259,10.423592390918046,1,Champions
15839.0,4,4,4,3.5263605246161616,4.143134726391533,6.9560596108684605,1,Champions
15840.0,3,2,2,4.0943445622221,3.332204510175204,5.876502528638301,3,New Customers
15841.0,2,3,4,4.304065093204169,3.8712010109078907,7.110745101371203,0,Loyal Customers
15843.0,1,1,1,5.720311776607412,2.1972245773362196,4.787074989285704,2,At Risk Customers
15844.0,3,1,1,3.8501476017100584,2.4849066497880004,4.880830283212546,2,At Risk Customers
15845.0,4,5,5,2.9444389791664403,4.9344739331306915,8.219533507739182,1,Champions
15847.0,3,2,2,3.6635616461296463,3.1354942159291497,5.966838807281578,3,New Customers
15850.0,4,4,1,2.995732273553991,4.543294782270004,5.463323201132304,3,New Customers
15852.0,1,2,1,5.236441962829949,3.1354942159291497,5.085804607589853,2,At Risk Customers
15853.0,3,3,1,3.970291913552122,3.4339872044851463,4.716711560720999,3,New Customers
15854.0,5,5,5,1.6094379124341003,4.9344739331306915,7.996357635020928,1,Champions
15855.0,2,4,3,4.927253685157205,4.394449154672439,6.569817969665846,0,Loyal Customers
15856.0,5,5,5,1.6094379124341003,6.444131256700441,9.689343385018718,1,Champions
15857.0,4,1,2,2.995732273553991,2.70805020110221,5.697093486505405,3,New Customers
15858.0,4,5,4,2.833213344056216,5.241747015059643,7.264429222920369,1,Champions
15860.0,3,5,4,3.7376696182833684,4.941642422609304,6.87332945196712,1,Champions
15861.0,5,5,5,2.5649493574615367,6.293419278846481,8.054497196253768,1,Champions
15862.0,5,5,3,2.1972245773362196,4.997212273764115,6.726089507114236,1,Champions
15863.0,4,2,1,3.295836866004329,2.9444389791664403,4.246206911531347,3,New Customers
15864.0,4,2,4,3.1354942159291497,3.044522437723423,7.569060853685924,3,New Customers
15865.0,3,3,3,3.7376696182833684,3.713572066704308,6.798085491736212,0,Loyal Customers
15866.0,2,3,1,4.624972813284271,3.784189633918261,5.3607756003876466,2,At Risk Customers
15867.0,5,5,5,1.791759469228055,6.131226489483141,8.24568363596401,1,Champions
15869.0,1,2,1,5.627621113690637,2.772588722239781,5.014892884348897,2,At Risk Customers
15870.0,4,4,2,3.5263605246161616,4.31748811353631,5.864880394998529,3,New Customers
15872.0,4,4,2,2.772588722239781,4.6913478822291435,5.759690106594497,3,New Customers
15874.0,3,4,5,4.174387269895637,4.795790545596741,8.390922235063499,1,Champions
15877.0,5,5,3,1.0986122886681096,4.844187086458591,6.197115999797643,1,Champions
15880.0,1,4,2,5.91350300563827,4.574710978503383,5.799183559419454,0,Loyal Customers
15881.0,1,2,3,5.746203190540153,3.4011973816621555,6.219376710497294,0,Loyal Customers
15882.0,1,2,3,5.298317366548036,3.1780538303479458,6.248738957138337,0,Loyal Customers
15883.0,5,3,2,1.0986122886681096,3.912023005428146,5.9851446183631625,3,New Customers
15885.0,2,2,2,4.543294782270004,2.9444389791664403,5.9410918814433105,2,At Risk Customers
15886.0,3,1,1,4.110873864173311,2.5649493574615367,5.204501070343752,2,At Risk Customers
15888.0,2,1,1,4.406719247264253,2.5649493574615367,5.131731354140141,2,At Risk Customers
15889.0,2,4,2,5.062595033026967,4.454347296253507,6.042799090644775,0,Loyal Customers
15891.0,1,4,3,5.429345628954441,4.110873864173311,6.239651868861623,0,Loyal Customers
15894.0,1,3,2,5.537334267018537,3.6375861597263857,5.557792847109637,0,Loyal Customers
15895.0,2,1,1,5.017279836814924,2.4849066497880004,5.1939008496276085,2,At Risk Customers
15897.0,1,2,1,5.272999558563747,3.1354942159291497,5.345153241385068,2,At Risk Customers
15898.0,5,4,4,0.6931471805599453,4.442651256490317,7.233332667405506,1,Champions
15899.0,1,1,1,5.91350300563827,1.6094379124341003,4.047427642434349,2,At Risk Customers
15900.0,4,3,2,3.2188758248682006,3.8712010109078907,5.8238739549140215,3,New Customers
15901.0,4,4,2,2.8903717578961645,4.718498871295094,5.86570289174782,3,New Customers
15903.0,5,4,5,2.3978952727983707,4.31748811353631,8.54242419563319,1,Champions
15904.0,5,3,1,2.1972245773362196,3.4339872044851463,5.110058217087329,3,New Customers
15906.0,4,5,4,3.044522437723423,5.017279836814924,7.357996155136706,1,Champions
15907.0,5,5,3,1.6094379124341003,5.424950017481403,6.784140270382827,1,Champions
15909.0,2,1,1,5.1647859739235145,2.0794415416798357,5.262379259742407,2,At Risk Customers
15910.0,5,5,4,0.6931471805599453,5.58724865840025,7.114671882631472,1,Champions
15912.0,2,2,2,5.187385805840755,2.995732273553991,5.582066715972105,2,At Risk Customers
15916.0,4,5,4,2.833213344056216,5.0238805208462765,7.3157904150707145,1,Champions
15917.0,1,1,1,5.517452896464707,2.5649493574615367,4.821087692210561,2,At Risk Customers
15918.0,1,3,2,5.2574953720277815,3.713572066704308,5.814816863409831,0,Loyal Customers
15919.0,4,5,3,3.044522437723423,4.812184355372417,6.266612140168987,1,Champions
15920.0,2,4,1,5.043425116919247,4.110873864173311,5.126935749792416,0,Loyal Customers
15921.0,2,2,2,5.159055299214529,3.2188758248682006,5.780836104098492,2,At Risk Customers
15922.0,1,1,2,5.924255797414532,2.4849066497880004,5.914853444736142,2,At Risk Customers
15923.0,1,2,1,5.924255797414532,3.091042453358316,4.852655068688459,2,At Risk Customers
15925.0,1,1,1,5.272999558563747,2.5649493574615367,5.3382589736409845,2,At Risk Customers
15930.0,3,2,2,4.219507705176107,3.091042453358316,6.058258335716989,3,New Customers
15932.0,5,4,5,1.6094379124341003,4.7535901911063645,7.822793226449505,1,Champions
15933.0,4,4,4,3.091042453358316,4.31748811353631,7.010726943606016,1,Champions
15935.0,1,1,2,5.480638923341991,2.5649493574615367,6.035146448194105,2,At Risk Customers
15937.0,3,1,1,4.174387269895637,2.0794415416798357,4.986001013137895,2,At Risk Customers
15938.0,2,2,2,4.727387818712341,2.9444389791664403,6.0053181413965175,2,At Risk Customers
